G100,G21,0.139920406
G100,G22,0.030644234
G100,G23,0.049519882
G100,G24,0.039484631
G100,G25,0.044876811
G100,G26,0.01784674
G100,G27,0.039014108
G100,G28,0.047791589
G100,G29,0.086869582
G100,G3,0.045933804
G100,G30,0.142348525
G100,G31,0.024757941
G100,G32,0.025504837
G100,G33,0.025659289
G100,G34,0.051730485
G100,G35,0.04766128
G100,G36,0.036636081
G100,G37,0.064586854
G100,G38,0.032917831
G100,G39,0.030562079
G100,G4,0.042391268
G100,G40,0.047010729
G100,G41,0.044027903
G100,G42,0.032947099
G100,G43,0.044826912
G100,G44,0.029828496
G100,G45,0.197160679
G100,G46,0.029673466
G100,G47,0.043170902
G100,G48,0.049373995
G100,G49,0.025677696
G100,G5,0.040751649
G100,G50,0.034362209
G100,G51,0.020117561
G100,G52,0.022363608
G100,G53,0.028550667
G100,G54,0.036455682
G100,G55,0.039447748
G100,G56,0.039762301
G100,G57,0.023865992
G100,G58,0.044791086
G100,G59,0.016789858
G100,G6,0.021852089
G100,G60,0.072103082
G100,G61,0.134846193
G100,G62,0.054478541
G100,G63,0.03601884
G100,G64,0.030991465
G100,G65,0.039326465
G100,G66,0.044246508
G100,G67,0.076041731
G100,G68,0.028006012
G100,G69,0.042699183
G100,G7,0.023769023
G100,G70,0.039332254
G100,G71,0.029139493
G100,G72,0.076789442
G100,G73,0.070243038
G100,G74,0.274384738
G100,G75,0.034247772
G100,G76,0.019507215
G100,G77,0.036049668
G100,G78,0.038713837
G100,G79,0.032513502
G100,G8,0.02621292
G100,G80,0.071130005
G100,G81,0.035051075
G100,G82,0.031788241
G100,G83,0.035186363
G100,G84,0.047531747
G100,G85,0.057257475
G100,G86,0.029206692
G100,G87,0.039101745
G100,G88,0.020142743
G100,G89,0.034199454
G100,G9,0.028853777
G100,G90,0.036579687
G100,G91,0.049117032
G100,G92,0.02903308
G100,G93,0.054779377
G100,G94,0.059257979
G100,G95,0.039140397
G100,G96,0.034170799
G100,G97,0.042088362
G100,G98,0.049593284
G100,G99,0.03003987
G11,G1,0.066333577
G11,G10,0.0415316
G11,G100,0.043705478
G11,G12,0.034787624
G11,G13,0.037367444
G11,G14,0.086639923
G11,G15,0.025067119
G11,G16,0.034232088
G11,G17,0.040804999
G11,G18,0.031820796
G11,G19,0.05810745
G11,G2,0.034097843
G11,G20,0.03839387
G11,G21,0.032105138
G11,G22,0.042235354
G11,G23,0.054845165
G11,G24,0.075227482
G11,G25,0.02856941
G11,G26,0.021431852
G11,G27,0.033968252
G11,G28,0.045243623
G11,G29,0.039077068
G11,G3,0.039243771
G11,G30,0.050040397
G11,G31,0.020586223
G11,G32,0.035063831
G11,G33,0.064839177
G11,G34,0.032659665
G11,G35,0.107047221
G11,G36,0.091147751
G11,G37,0.025202216
G11,G38,0.035329632
G11,G39,0.035137222
G11,G4,0.04381745
G11,G40,0.087838836
G11,G41,0.035519381
G11,G42,0.037146064
G11,G43,0.070539102
G11,G44,0.050816578
G11,G45,0.070781366
G11,G46,0.05048628
G11,G47,0.053455545
G11,G48,0.224447721
G11,G49,0.027468252
G11,G5,0.040145301
G11,G50,0.098216328
G11,G51,0.03535433
G11,G52,0.049240891
G11,G53,0.044537452
G11,G54,0.065215432
G11,G55,0.032757379
G11,G56,0.037075593
G11,G57,0.060599192
G11,G58,0.160476631
G11,G59,0.048248221
G11,G6,0.048164184
G11,G60,0.037274508
G11,G61,0.054555545
G11,G62,0.033323858
G11,G63,0.023440734
G11,G64,0.024528768
G11,G65,0.030969939
G11,G66,0.070824904
G11,G67,0.025463205
G11,G68,0.025694648
G11,G69,0.043374557
G11,G7,0.031088803
G11,G70,0.113503595
G11,G71,0.021837575
G11,G72,0.027698786
G11,G73,0.047856743
G11,G74,0.044956169
G11,G75,0.061725642
G11,G76,0.05710466
G11,G77,0.032822557
G11,G78,0.034130931
G11,G79,0.049807313
G11,G8,0.064854426
G11,G80,0.037108415
G11,G81,0.115590265
G11,G82,0.140750005
G11,G83,0.038434213
G11,G84,0.033330303
G11,G85,0.036430111
G11,G86,0.072239768
G11,G87,0.064365196
G11,G88,0.184905949
G11,G89,0.03482248
G11,G9,0.089964135
G11,G90,0.056751689
G11,G91,0.025860635
G11,G92,0.020769668
G11,G93,0.0268586
G11,G94,0.029863573
G11,G95,0.049698369
G11,G96,0.043547883
G11,G97,0.048937709
G11,G98,0.035136339
G11,G99,0.057581831
G12,G1,0.033736138
G12,G10,0.029406099
G12,G100,0.030934801
G12,G11,0.026997844
G12,G13,0.017405821
G12,G14,0.065668365
G12,G15,0.028987234
G12,G16,0.0350872
G12,G17,0.022462739
G12,G18,0.027155396
G12,G19,0.090247298
G12,G2,0.042526885
G12,G20,0.031855735
G12,G21,0.01169095
G12,G22,0.032355114
G12,G23,0.034043932
G12,G24,0.045248576
G12,G25,0.033596663
G12,G26,0.014671403
G12,G27,0.053974133
G12,G28,0.041932075
G12,G29,0.024210313
G12,G3,0.033474914
G12,G30,0.033874442
G12,G31,0.041113213
G12,G32,0.045180803
G12,G33,0.045142117
G12,G34,0.021667307
G12,G35,0.038521081
G12,G36,0.202320935
G12,G37,0.084705685
G12,G38,0.034593311
G12,G39,0.015691516
G12,G4,0.033965716
G12,G40,0.028841203
G12,G41,0.035080539
G12,G42,0.051572035
G12,G43,0.040625312
G12,G44,0.137957459
G12,G45,0.032050245
G12,G46,0.079366456
G12,G47,0.030744503
G12,G48,0.045507286
G12,G49,0.085156304
G12,G5,0.045489749
G12,G50,0.056916616
G12,G51,0.018170343
G12,G52,0.022631366
G12,G53,0.183525614
G12,G54,0.046197926
G12,G55,0.036387744
G12,G56,0.054704504
G12,G57,0.024375551
G12,G58,0.017074338
G12,G59,0.047333072
G12,G6,0.038826659
G12,G60,0.033110399
G12,G61,0.02860847
G12,G62,0.078772925
G12,G63,0.036894631
G12,G64,0.028997924
G12,G65,0.036182336
G12,G66,0.026699292
G12,G67,0.039693284
G12,G68,0.073057786
G12,G69,0.035091577
G12,G7,0.022656396
G12,G70,0.026850975
G12,G71,0.017839677
G12,G72,0.022874358
G12,G73,0.062575736
G12,G74,0.053353594
G12,G75,0.030424841
G12,G76,0.02327465
G12,G77,0.066942075
G12,G78,0.025741511
G12,G79,0.045175171
G12,G8,0.02034649
G12,G80,0.024749437
G12,G81,0.061204524
G12,G82,0.032219791
G12,G83,0.03781251
G12,G84,0.039655366
G12,G85,0.040440337
G12,G86,0.02885499
G12,G87,0.044733204
G12,G88,0.024592728
G12,G89,0.051814398
G12,G9,0.025657976
G12,G90,0.020714008
G12,G91,0.022510487
G12,G92,0.040795085
G12,G93,0.032381404
G12,G94,0.027753943
G12,G95,0.046754859
G12,G96,0.030280191
G12,G97,0.173881318
G12,G98,0.034218131
G12,G99,0.017826325
G13,G1,0.023837984
G13,G10,0.014893682
G13,G100,0.03304734
G13,G11,0.015165977
G13,G12,0.012124223
G13,G14,0.028992541
G13,G15,0.014564145
G13,G16,0.051995556
G13,G17,0.032270377
G13,G18,0.026772074
G13,G19,0.029786158
G13,G2,0.026754728
G13,G20,0.012294114
G13,G21,0.017217848
G13,G22,0.060187957
G13,G23,0.014948074
G13,G24,0.027963225
G13,G25,0.01480445
G13,G26,0.013913734
G13,G27,0.026422075
G13,G28,0.024640141
G13,G29,0.043439261
G13,G3,0.025260965
G13,G30,0.022305423
G13,G31,0.021041092
G13,G32,0.035218004
G13,G33,0.040136729
G13,G34,0.014972311
G13,G35,0.012173253
G13,G36,0.026252715
G13,G37,0.021559267
G13,G38,0.02908755
G13,G39,0.025035735
G13,G4,0.028545987
G13,G40,0.026808525
G13,G41,0.011439148
G13,G42,0.016223918
G13,G43,0.014375954
G13,G44,0.032390964
G13,G45,0.01972055
G13,G46,0.025174856
G13,G47,0.016591655
G13,G48,0.005619941
G13,G49,0.027290229
G13,G5,0.031412312
G13,G50,0.015443591
G13,G51,0.006353319
G13,G52,0.136051698
G13,G53,0.014221263
G13,G54,0.033531457
G13,G55,0.013643562
G13,G56,0.0294683
G13,G57,0.016790863
G13,G58,0.050224406
G13,G59,0.006608564
G13,G6,0.029463116
G13,G60,0.035359191
G13,G61,0.029333461
G13,G62,0.021266098
G13,G63,0.025618411
G13,G64,0.033545842
G13,G65,0.030196919
G13,G66,0.038163121
G13,G67,0.02534965
G13,G68,0.021128983
G13,G69,0.034432962
G13,G7,0.014945027
G13,G70,0.013586798
G13,G71,0.021130928
G13,G72,0.021160583
G13,G73,0.016443432
G13,G74,0.013959128
G13,G75,0.048808339
G13,G76,0.029742213
G13,G77,0.020162073
G13,G78,0.025996575
G13,G79,0.029058
G13,G8,0.06106137
G13,G80,0.020640959
G13,G81,0.021594837
G13,G82,0.014392841
G13,G83,0.033591023
G13,G84,0.030611844
G13,G85,0.020830357
G13,G86,0.027172697
G13,G87,0.026599828
G13,G88,0.020873473
G13,G89,0.017346058
G13,G9,0.022561852
G13,G90,0.047059382
G13,G91,0.037936094
G13,G92,0.019723696
G13,G93,0.019136325
G13,G94,0.017618496
G13,G95,0.036172723
G13,G96,0.018801232
G13,G97,0.022153996
G13,G98,0.058864412
G13,G99,0.007806004
G14,G1,0.047978512
G14,G10,0.024655442
G14,G100,0.025395978
G14,G11,0.05223261
G14,G12,0.036707083
G14,G13,0.024675205
G14,G15,0.031786264
G14,G16,0.041407299
G14,G17,0.029029252
G14,G18,0.009850131
G14,G19,0.106423583
G14,G2,0.03612254
G14,G20,0.01546667
G14,G21,0.014217055
G14,G22,0.015111539
G14,G23,0.060829603
G14,G24,0.017294786
G14,G25,0.029335157
G14,G26,0.015457636
G14,G27,0.018553398
G14,G28,0.011871601
G14,G29,0.025679864
G14,G3,0.028355773
G14,G30,0.029131439
G14,G31,0.02400553
G14,G32,0.017390972
G14,G33,0.019534557
G14,G34,0.064161975
G14,G35,0.03262751
G14,G36,0.017340941
G14,G37,0.018998345
G14,G38,0.025307034
G14,G39,0.023550673
G14,G4,0.024565076
G14,G40,0.016317575
G14,G41,0.052687733
G14,G42,0.0663765
G14,G43,0.037685465
G14,G44,0.025134602
G14,G45,0.034031559
G14,G46,0.023365443
G14,G47,0.042385784
G14,G48,0.014281152
G14,G49,0.026442408
G14,G5,0.039729718
G14,G50,0.036030092
G14,G51,0.008587307
G14,G52,0.016462009
G14,G53,0.022843718
G14,G54,0.031747843
G14,G55,0.0279301
G14,G56,0.025258032
G14,G57,0.015997836
G14,G58,0.024738353
G14,G59,0.007628672
G14,G6,0.019695545
G14,G60,0.021753335
G14,G61,0.03788985
G14,G62,0.032467295
G14,G63,0.013692011
G14,G64,0.02141401
G14,G65,0.016795734
G14,G66,0.020266886
G14,G67,0.023948219
G14,G68,0.017394908
G14,G69,0.02283251
G14,G7,0.01311862
G14,G70,0.016989129
G14,G71,0.025897581
G14,G72,0.026406927
G14,G73,0.084888485
G14,G74,0.012804719
G14,G75,0.032671502
G14,G76,0.086107207
G14,G77,0.020069838
G14,G78,0.020464942
G14,G79,0.041777326
G14,G8,0.022320842
G14,G80,0.020981335
G14,G81,0.011740262
G14,G82,0.009051254
G14,G83,0.034903385
G14,G84,0.021065113
G14,G85,0.029683248
G14,G86,0.018765976
G14,G87,0.038352103
G14,G88,0.027770048
G14,G89,0.023422445
G14,G9,0.045612184
G14,G90,0.017310593
G14,G91,0.072634997
G14,G92,0.013475318
G14,G93,0.019681497
G14,G94,0.01328485
G14,G95,0.034489238
G14,G96,0.097574445
G14,G97,0.033413102
G14,G98,0.022449448
G14,G99,0.014721066
G15,G1,0.072073834
G15,G10,0.155925837
G15,G100,0.081944614
G15,G11,0.031178005
G15,G12,0.054568058
G15,G13,0.044690894
G15,G14,0.081026559
G15,G16,0.088751186
G15,G17,0.062209325
G15,G18,0.042642731
G15,G19,0.114646289
G15,G2,0.049762109
G15,G20,0.054426261
G15,G21,0.245831733
G15,G22,0.073880634
G15,G23,0.042910896
G15,G24,0.030617356
G15,G25,0.082867945
G15,G26,0.037072101
G15,G27,0.039871904
G15,G28,0.056498975
G15,G29,0.391200576
G15,G3,0.058013777
G15,G30,0.117361806
G15,G31,0.067124765
G15,G32,0.065036831
G15,G33,0.056462787
G15,G34,0.043359931
G15,G35,0.048535618
G15,G36,0.050443889
G15,G37,0.138119747
G15,G38,0.137885115
G15,G39,0.046281871
G15,G4,0.05588129
G15,G40,0.050101706
G15,G41,0.052925305
G15,G42,0.04870623
G15,G43,0.052532483
G15,G44,0.049853395
G15,G45,0.099761888
G15,G46,0.102570873
G15,G47,0.04630211
G15,G48,0.065112947
G15,G49,0.053592428
G15,G5,0.075341642
G15,G50,0.043412655
G15,G51,0.030345611
G15,G52,0.050046308
G15,G53,0.107549861
G15,G54,0.068236697
G15,G55,0.13841045
G15,G56,0.058170286
G15,G57,0.038540195
G15,G58,0.08744775
G15,G59,0.033642188
G15,G6,0.050901653
G15,G60,0.056225021
G15,G61,0.062369243
G15,G62,0.048216834
G15,G63,0.077246523
G15,G64,0.047339009
G15,G65,0.056931326
G15,G66,0.043815663
G15,G67,0.060173615
G15,G68,0.059525598
G15,G69,0.100250126
G15,G7,0.051326144
G15,G70,0.039022087
G15,G71,0.050145541
G15,G72,0.057986101
G15,G73,0.057954412
G15,G74,0.088003171
G15,G75,0.054572904
G15,G76,0.044450773
G15,G77,0.09946753
G15,G78,0.03881096
G15,G79,0.061420666
G15,G8,0.054380863
G15,G80,0.065833073
G15,G81,0.050136134
G15,G82,0.030477773
G15,G83,0.045912314
G15,G84,0.069876436
G15,G85,0.265710023
G15,G86,0.039389908
G15,G87,0.053966765
G15,G88,0.029638407
G15,G89,0.104370454
G15,G9,0.040217301
G15,G90,0.047351756
G15,G91,0.044776622
G15,G92,0.052313528
G15,G93,0.051666874
G15,G94,0.051872309
G15,G95,0.058734287
G15,G96,0.077507986
G15,G97,0.046910423
G15,G98,0.056426236
G15,G99,0.048841394
G16,G1,0.019986368
G16,G10,0.056411176
G16,G100,0.021724229
G16,G11,0.014609443
G16,G12,0.028340483
G16,G13,0.054660882
G16,G14,0.073313089
G16,G15,0.032787792
G16,G17,0.045157524
G16,G18,0.019911345
G16,G19,0.025802395
G16,G2,0.028433237
G16,G20,0.021865392
G16,G21,0.02689524
G16,G22,0.023453073
G16,G23,0.01405612
G16,G24,0.016425675
G16,G25,0.016730596
G16,G26,0.015541639
G16,G27,0.018132496
G16,G28,0.02640686
G16,G29,0.034000305
G16,G3,0.031851323
G16,G30,0.030183355
G16,G31,0.010499929
G16,G32,0.040945273
G16,G33,0.023651138
G16,G34,0.022974824
G16,G35,0.028298323
G16,G36,0.030381777
G16,G37,0.021579825
G16,G38,0.026023194
G16,G39,0.018904448
G16,G4,0.016529301
G16,G40,0.021514826
G16,G41,0.067658293
G16,G42,0.016605559
G16,G43,0.02056187
G16,G44,0.032452339
G16,G45,0.030064289
G16,G46,0.052776385
G16,G47,0.018742716
G16,G48,0.015191912
G16,G49,0.019197332
G16,G5,0.018806622
G16,G50,0.038336253
G16,G51,0.015691783
G16,G52,0.091237909
G16,G53,0.041407188
G16,G54,0.027414269
G16,G55,0.020934411
G16,G56,0.025738609
G16,G57,0.0139947
G16,G58,0.018845063
G16,G59,0.012036102
G16,G6,0.031798076
G16,G60,0.032033559
G16,G61,0.056194528
G16,G62,0.13643175
G16,G63,0.028323972
G16,G64,0.018581247
G16,G65,0.030582221
G16,G66,0.046082458
G16,G67,0.041172393
G16,G68,0.020264667
G16,G69,0.030914115
G16,G7,0.04285458
G16,G70,0.030704076
G16,G71,0.025366373
G16,G72,0.017666871
G16,G73,0.027607286
G16,G74,0.032813296
G16,G75,0.033274455
G16,G76,0.014089689
G16,G77,0.028539626
G16,G78,0.046493973
G16,G79,0.016980807
G16,G8,0.018425373
G16,G80,0.015426008
G16,G81,0.020950953
G16,G82,0.020743671
G16,G83,0.01695092
G16,G84,0.03672774
G16,G85,0.026996266
G16,G86,0.041461071
G16,G87,0.033712084
G16,G88,0.019499612
G16,G89,0.03530712
G16,G9,0.011084043
G16,G90,0.028667816
G16,G91,0.025898796
G16,G92,0.013969073
G16,G93,0.018964923
G16,G94,0.016553113
G16,G95,0.055545501
G16,G96,0.017153247
G16,G97,0.030137728
G16,G98,0.026682927
G16,G99,0.029531092
G17,G1,0.038223851
G17,G10,0.025278198
G17,G100,0.016016386
G17,G11,0.025034121
G17,G12,0.01671451
G17,G13,0.026009514
G17,G14,0.028264554
G17,G15,0.02630091
G17,G16,0.032826905
G17,G18,0.048137239
G17,G19,0.030802348
G17,G2,0.030785721
G17,G20,0.038068
G17,G21,0.012669826
G17,G22,0.023760583
G17,G23,0.027042459
G17,G24,0.028390596
G17,G25,0.086031744
G17,G26,0.022525503
G17,G27,0.044749678
G17,G28,0.020742653
G17,G29,0.01691998
G17,G3,0.029955188
G17,G30,0.02035271
G17,G31,0.072213448
G17,G32,0.025954562
G17,G33,0.035278804
G17,G34,0.060105058
G17,G35,0.028016323
G17,G36,0.028959148
G17,G37,0.015033269
G17,G38,0.064733461
G17,G39,0.017031647
G17,G4,0.031071667
G17,G40,0.036933765
G17,G41,0.037089271
G17,G42,0.035069656
G17,G43,0.02649504
G17,G44,0.061291524
G17,G45,0.014327121
G17,G46,0.024331479
G17,G47,0.023424701
G17,G48,0.017482016
G17,G49,0.021578011
G17,G5,0.03348932
G17,G50,0.03306887
G17,G51,0.016290507
G17,G52,0.036392522
G17,G53,0.024573757
G17,G54,0.037863209
G17,G55,0.014289718
G17,G56,0.077064093
G17,G57,0.012979784
G17,G58,0.025938418
G17,G59,0.019654935
G17,G6,0.028144432
G17,G60,0.087114559
G17,G61,0.04084388
G17,G62,0.035821585
G17,G63,0.015780574
G17,G64,0.020193572
G17,G65,0.039772469
G17,G66,0.026083034
G17,G67,0.025820973
G17,G68,0.019691104
G17,G69,0.032692964
G17,G7,0.133126053
G17,G70,0.006638629
G17,G71,0.017938908
G17,G72,0.021507325
G17,G73,0.028528437
G17,G74,0.058812599
G17,G75,0.020431557
G17,G76,0.028819597
G17,G77,0.034624339
G17,G78,0.037207902
G17,G79,0.027012684
G17,G8,0.008308201
G17,G80,0.031851869
G17,G81,0.026879926
G17,G82,0.028686911
G17,G83,0.036824739
G17,G84,0.020757646
G17,G85,0.015464298
G17,G86,0.020087673
G17,G87,0.050727318
G17,G88,0.025933464
G17,G89,0.078892131
G17,G9,0.020660702
G17,G90,0.027548347
G17,G91,0.034436314
G17,G92,0.024635874
G17,G93,0.018057521
G17,G94,0.022682713
G17,G95,0.077409214
G17,G96,0.036781849
G17,G97,0.021479193
G17,G98,0.029398334
G17,G99,0.016100735
G18,G1,0.023005513
G18,G10,0.038374602
G18,G100,0.02264911
G18,G11,0.025405514
G18,G12,0.025371924
G18,G13,0.038631769
G18,G14,0.015585992
G18,G15,0.009174438
G18,G16,0.026338293
G18,G17,0.044346076
G18,G19,0.022534725
G18,G2,0.055820043
G18,G20,0.018648831
G18,G21,0.018343468
G18,G22,0.253545968
G18,G23,0.016986635
G18,G24,0.069864899
G18,G25,0.026111133
G18,G26,0.020664004
G18,G27,0.069222103
G18,G28,0.034146815
G18,G29,0.041697861
G18,G3,0.015359073
G18,G30,0.056432983
G18,G31,0.02637893
G18,G32,0.030233474
G18,G33,0.026310082
G18,G34,0.023715015
G18,G35,0.05241552
G18,G36,0.052717246
G18,G37,0.023976137
G18,G38,0.023611862
G18,G39,0.018653005
G18,G4,0.031707796
G18,G40,0.03217971
G18,G41,0.042961404
G18,G42,0.051992709
G18,G43,0.021496832
G18,G44,0.022545633
G18,G45,0.021055413
G18,G46,0.03795345
G18,G47,0.036161734
G18,G48,0.019693814
G18,G49,0.07795885
G18,G5,0.049752164
G18,G50,0.032770111
G18,G51,0.016034422
G18,G52,0.029345877
G18,G53,0.022265498
G18,G54,0.025360307
G18,G55,0.018793058
G18,G56,0.019221086
G18,G57,0.0323211
G18,G58,0.041339538
G18,G59,0.08373361
G18,G6,0.037035147
G18,G60,0.0397475
G18,G61,0.034892944
G18,G62,0.018170091
G18,G63,0.02428408
G18,G64,0.035468972
G18,G65,0.063935077
G18,G66,0.044448502
G18,G67,0.027474738
G18,G68,0.021267012
G18,G69,0.02138073
G18,G7,0.446581245
G18,G70,0.049274223
G18,G71,0.031341306
G18,G72,0.047329035
G18,G73,0.015214468
G18,G74,0.020111355
G18,G75,0.046262201
G18,G76,0.022181898
G18,G77,0.028061903
G18,G78,0.031794746
G18,G79,0.060631594
G18,G8,0.020139133
G18,G80,0.025161624
G18,G81,0.015738217
G18,G82,0.022836103
G18,G83,0.025835646
G18,G84,0.037772821
G18,G85,0.007096404
G18,G86,0.037282732
G18,G87,0.031823917
G18,G88,0.037139912
G18,G89,0.078806761
G18,G9,0.024366628
G18,G90,0.028440287
G18,G91,0.015176106
G18,G92,0.037341032
G18,G93,0.060560668
G18,G94,0.019827503
G18,G95,0.029909786
G18,G96,0.024089844
G18,G97,0.028513546
G18,G98,0.134424665
G18,G99,0.013379509
G19,G1,0.041964143
G19,G10,0.016513056
G19,G100,0.019303899
G19,G11,0.031834375
G19,G12,0.057997112
G19,G13,0.036808272
G19,G14,0.098405605
G19,G15,0.029733226
G19,G16,0.017722193
G19,G17,0.027272488
G19,G18,0.014717636
G19,G2,0.02853583
G19,G20,0.020933651
G19,G21,0.007086483
G19,G22,0.027023171
G19,G23,0.043618884
G19,G24,0.051818396
G19,G25,0.038223453
G19,G26,0.018861305
G19,G27,0.03148903
G19,G28,0.08597353
G19,G29,0.0336754
G19,G3,0.016709602
G19,G30,0.027330492
G19,G31,0.015089494
G19,G32,0.041662139
G19,G33,0.019863233
G19,G34,0.029464411
G19,G35,0.01474991
G19,G36,0.029289477
G19,G37,0.015234952
G19,G38,0.014243533
G19,G39,0.018676453
G19,G4,0.028881454
G19,G40,0.040107124
G19,G41,0.055973234
G19,G42,0.022520627
G19,G43,0.011508828
G19,G44,0.028127295
G19,G45,0.012285478
G19,G46,0.027083209
G19,G47,0.020917355
G19,G48,0.01486546
G19,G49,0.023429923
G19,G5,0.022529869
G19,G50,0.022464377
G19,G51,0.02241061
G19,G52,0.01400752
G19,G53,0.014712628
G19,G54,0.037972796
G19,G55,0.02296382
G19,G56,0.055376606
G19,G57,0.014545285
G19,G58,0.013311893
G19,G59,0.024363815
G19,G6,0.020968273
G19,G60,0.020690014
G19,G61,0.043783686
G19,G62,0.026551227
G19,G63,0.008140188
G19,G64,0.058367225
G19,G65,0.026045498
G19,G66,0.028131878
G19,G67,0.017952568
G19,G68,0.018391362
G19,G69,0.030087628
G19,G7,0.040686257
G19,G70,0.013728942
G19,G71,0.005635387
G19,G72,0.020127244
G19,G73,0.023698503
G19,G74,0.026896975
G19,G75,0.115492056
G19,G76,0.073603673
G19,G77,0.022497504
G19,G78,0.022173978
G19,G79,0.015547739
